Person_ID,Age,Annual_Income,Rent_Amount,Utilities_Amount,Education_Expenditure,Healthcare_Expenditure,Luxury_Spending,Savings_to_Income_Ratio,Travel_Expenditure,Missed_Payment_Rent,Missed_Payment_Utilities,Employment_Stability,Debt_to_Income_Ratio,Tax_Compliance,Dependents,Aspirational_Spending_Ratio,Emergency_Fund_Ratio,Pre_Cursor_Credit_Score
f6a15ecb-1e03-45ec-bcc1-db1ba5258571,25,57907.47,2149.79,428.59,27165.91,1414.72,28218.96,0.398,840.52,7,8,6,0.438,1,0,0.5,0.712,560.33
6fdb46db-eba2-4a00-ae3b-dfb4b2bb1e3a,38,43746.46,926.83,300.16,15136.53,5435.32,19365.14,0.43,11779.53,8,7,9,0.607,0,0,0.5,0.933,533.31
c6bceae1-04f2-4fc7-a72d-348de2df5099,35,34080.22,1055.57,244.18,28547.59,3690.94,8030.56,0.936,7059.5,12,10,0,0.419,1,2,0.443,1.654,538.55
7c44b963-716e-4fc1-a57f-3e1cea44c2f7,35,45020.53,1041.97,179.63,209.44,4746.44,5471.3,0.262,5466.01,3,4,7,0.207,1,3,0.243,0.608,631.33
28f0d43b-aba3-4e3d-a46e-ea0b0b74b5b4,27,56282.59,1169.52,266.03,9360.61,3828.41,6266.21,0.165,3160.47,4,3,4,0.208,1,3,0.167,0.441,614.09
06f0d566-1d37-4c2e-a60c-55349363ab68,33,43678.34,1068.51,281.0,2679.82,1422.31,17602.82,0.839,4068.4,7,7,1,0.122,1,3,0.496,2.08,620.23
7a210d15-88af-446d-aec6-29789b186fa5,26,56286.77,637.28,211.19,61.16,1449.56,1945.23,0.598,8947.46,9,9,2,0.951,1,4,0.194,2.894,518.5
7a85ce1f-b814-4f16-a1a1-c71bac79234e,44,58783.0,981.38,331.44,129.31,11482.85,18753.55,0.32,11583.5,1,2,1,0.822,0,3,0.5,0.691,582.38
7fdb3374-cdb2-4ed5-aa83-d3c6c7f039d4,45,66663.59,1160.95,361.33,6208.76,2253.03,21336.85,0.461,13828.81,9,8,19,1.005,1,5,0.5,1.498,550.57
4af41a52-b41b-409b-ad3b-6295e5ec486e,18,75655.9,1691.43,374.59,23921.83,3688.14,16019.01,0.332,10152.12,1,0,0,0.642,0,0,0.346,0.882,610.08
554dff94-f31e-446a-8b2b-b61675f77dc6,26,51560.15,2080.9,500.0,116.92,3348.22,18172.69,0.613,5784.65,8,9,6,1.167,1,0,0.465,0.921,513.05
3f9f763d-2ac4-4f6d-85c3-0490f69152da,20,23844.47,1734.19,453.11,232.46,5958.38,8410.02,0.662,5496.04,10,8,2,0.436,1,2,0.5,0.49,545.96
7eba9942-5358-4459-9c9b-a84722eeed59,28,43097.92,889.85,189.73,265.68,569.51,7542.8,0.425,11965.02,5,4,2,0.59,1,2,0.453,1.354,592.76
93047770-b82c-4f53-9fa1-12a865b2ca85,34,50881.25,921.68,219.82,5063.85,8687.15,12297.39,0.693,13958.74,9,9,8,0.156,1,2,0.5,1.575,590.24
cb87c5ed-062c-464e-83f5-cc02e7bff94b,21,13284.62,1136.27,248.58,480.89,3175.52,5531.47,0.429,2198.42,8,7,3,0.416,1,1,0.5,0.288,553.81
de9b5e83-b087-41ff-8838-b988b026bf34,26,77773.29,1913.82,480.31,25586.21,42.82,47216.93,0.852,1843.7,12,10,5,0.435,1,0,0.5,2.303,547.84
7d809b18-f7a7-4f7d-83b3-b7468686ae10,25,52847.56,1133.83,246.97,9616.2,2028.16,16334.05,0.292,1161.96,9,9,5,0.26,1,0,0.331,0.83,537.66
0fa51d3b-5516-4c51-9064-dcda363ba639,37,57627.06,669.0,115.85,28269.54,4641.47,11893.35,0.383,6962.89,6,7,7,0.183,0,2,0.327,1.57,572.63
0a50c7da-20d0-4d9a-a8a2-5b2e8bab575a,36,77310.53,999.53,273.84,177.29,3480.31,5782.79,0.615,16997.19,12,12,14,0.639,1,3,0.295,2.534,524.24
13a22cb1-e5f2-4b4c-b8bf-6909dff26066,28,37397.14,1502.82,407.14,167.1,3122.64,18662.42,0.891,5579.77,4,5,10,0.351,1,1,0.5,1.279,669.22
39c6e835-7c12-4b55-8ffc-4b6a84cb2078,37,61480.84,1475.98,359.62,309.22,10435.96,16339.66,0.801,11571.23,11,12,2,1.097,1,0,0.454,1.517,477.53
08d5a23f-e830-4405-87ae-7becf6fa5fc8,30,47802.72,1119.91,348.36,231.29,3331.7,8041.53,0.605,12093.88,8,8,6,0.955,1,0,0.421,1.38,537.51
8a38dbc1-5540-48de-aef2-745098cae8eb,32,46318.26,1473.37,355.32,398.45,4123.86,16530.69,0.985,560.48,8,8,7,0.377,1,1,0.369,1.75,613.39
fd492f38-4e84-4870-9a09-8dcfd8745a8e,52,34556.15,300.0,59.86,57.28,12178.1,10726.61,0.559,9577.06,1,0,15,0.33,1,4,0.5,1.171,720.6
05d5a784-559d-4c8c-89cf-a09721c76c62,48,83312.06,1241.53,343.41,199.32,11724.31,9702.03,0.892,8270.32,7,7,5,0.359,1,3,0.216,2.417,621.16
e29bf411-96ca-4eaf-b362-3ed2190195f8,22,42490.0,1544.27,379.45,177.78,569.22,18630.28,0.523,596.4,7,9,4,0.332,1,1,0.452,0.939,565.65
3fdd7b67-5074-4517-974e-ca4daa72b6dc,43,63989.28,866.85,220.95,18649.85,9315.39,2268.51,0.913,16037.54,1,1,12,0.864,1,1,0.286,2.612,704.75
d23b0ecb-2aae-4935-9115-0ecb6e20bf98,43,12499.85,865.46,90.34,95.9,6384.8,3785.57,0.988,3503.04,9,7,19,0.443,1,3,0.5,0.692,636.28
7f061f9d-1d9c-4214-a474-65d1f42a6885,24,73599.77,453.42,114.19,443.78,988.46,17586.24,0.399,16971.12,6,8,1,0.418,1,4,0.47,3.765,572.85
48ffcf70-9b75-405a-bc10-90f42c5eae3f,43,71044.22,1835.96,367.63,406.45,3502.32,11303.08,0.236,17146.85,0,2,8,0.412,0,5,0.4,0.56,630.18
2904394a-23f9-450f-a11c-f5c39940f38d,50,51948.68,911.94,166.94,358.99,692.85,21464.68,0.512,13579.0,4,3,18,0.16,1,3,0.5,1.95,692.82
fb0e0f76-a1c4-4b8a-88c2-ee455abacee5,24,45461.15,1296.42,257.34,23308.78,2660.21,14917.56,0.489,7124.17,4,6,6,0.956,1,0,0.485,1.043,574.15
d72587f0-bacf-49e3-8fc4-19e055cc7378,26,58000.0,1441.57,308.26,13218.62,2043.25,22025.49,0.844,11840.05,9,10,8,1.061,1,1,0.5,2.125,535.48
878256b8-d136-431a-b6ba-e637c4a083b6,45,95775.81,1804.83,423.76,18836.23,5290.66,19857.14,0.369,8230.54,4,2,6,1.056,1,1,0.293,1.103,589.78
501e9176-47f3-4f60-950d-dae6a3fa43c1,38,14735.27,1138.44,260.29,1661.61,6785.52,6943.25,0.095,1103.82,1,0,14,0.514,1,2,0.5,0.1,661.03
c52b8594-b944-4257-816e-21bd55e06ec5,41,65640.55,984.23,279.27,423.99,9238.75,11313.92,0.534,11991.4,2,2,4,0.534,1,3,0.355,1.437,651.66
ff1b6fb5-a784-43f9-ad22-c618eaeab056,38,31767.65,1269.23,328.43,330.89,7077.96,8435.02,0.5,7001.03,12,12,1,0.642,1,1,0.486,0.605,468.19
81199600-481e-41bb-bdcc-2ce776c0d8ec,39,49601.63,1713.63,333.35,8994.51,8140.53,23155.28,0.131,5909.65,5,4,1,0.344,1,0,0.5,0.199,576.31
33ac53dc-bc4f-4707-b34a-ab5c3baf91e4,22,45042.4,1131.93,287.15,284.76,5859.71,1873.52,0.558,5409.02,0,1,3,1.004,1,1,0.162,1.098,640.78
b55dc39b-c913-4a1a-bf84-5b87028a70f7,45,41433.63,818.05,220.43,19.59,12099.11,2254.21,0.319,11861.21,11,10,4,1.024,0,5,0.341,0.538,431.44
1f4260e6-883a-4461-8469-c5798ac38ede,47,49790.7,583.7,129.5,50.23,12447.33,24750.65,0.757,7744.35,5,6,11,0.807,1,4,0.5,1.794,616.36
4cef2dc3-cc06-4745-9cfa-8c86d12cabd7,33,27316.58,711.48,174.83,122.93,1555.25,13267.54,0.146,8082.57,5,4,3,0.494,1,2,0.5,0.327,573.44
9cfac201-da5d-4e38-869a-64ecda38382d,35,70583.61,1545.76,395.96,17395.96,2703.82,27234.74,0.868,18270.77,6,5,17,0.664,1,4,0.5,2.356,654.94
5f16dee2-3db7-4d67-8fa2-e41c7e0f1a1c,20,14117.13,1071.75,306.17,2561.93,3091.23,3417.67,0.378,2709.04,8,8,2,0.779,1,1,0.434,0.272,513.79
ec8c2095-1ed3-4910-b378-da2eccf2f818,40,60795.29,956.99,160.5,161.89,4415.25,15383.06,0.419,166.62,8,8,20,0.789,1,0,0.256,1.429,572.35
85ff1392-3f0e-408a-9393-cdae2e384e67,41,43469.28,913.61,216.19,21379.78,1661.05,5590.43,0.648,3859.1,3,3,19,0.569,1,4,0.217,1.851,686.15
93c3aa22-358b-4b43-9183-c6cb575f3d36,34,26581.5,1234.02,383.92,1869.6,3010.31,5751.32,0.228,3330.48,1,0,5,0.414,1,2,0.342,0.27,655.06
63e4c266-1ddc-4f99-9905-a7ca7b468f75,46,54047.67,1104.22,346.89,16430.25,13806.07,11656.71,1.0,10584.94,4,6,12,0.55,1,1,0.412,1.731,664.5
f9536617-673e-4bf1-ae53-638dc522226d,32,18860.98,1090.75,315.23,15461.24,3415.89,340.35,0.806,2237.99,0,0,9,0.374,1,2,0.137,0.749,727.15
af6fbff3-67e2-4b3a-b1be-7c3850fd1a57,41,50794.28,1739.73,461.77,25.88,5284.76,11508.92,0.799,12614.62,12,12,4,0.242,1,0,0.475,1.28,532.32
06df4d5c-0432-4902-a7cd-a7c53ea21d5e,25,21542.46,1815.21,500.0,136.57,49.24,5167.98,0.196,4284.18,11,10,0,0.196,1,0,0.439,0.152,492.59
95d24462-44a5-4587-bd10-73da81febe07,35,59225.44,555.99,234.89,33.22,7747.54,19715.65,0.067,6168.21,11,12,3,0.21,0,3,0.437,0.23,446.13
11c51aad-6aae-4802-a4de-541f4734ec1a,33,31512.85,1331.04,326.31,10709.28,4199.12,8137.45,0.606,7415.93,12,12,10,0.635,0,0,0.494,0.793,475.7
a732d2e9-5f73-41db-90b1-a5ee2b92fa9d,37,40980.12,889.26,173.84,28810.48,1174.21,17655.93,0.187,3726.2,4,2,9,0.931,1,1,0.5,0.55,588.57
3f422771-d000-4b5d-bb5a-49a03f109d54,31,55878.99,1100.7,261.66,26510.89,9238.54,10269.49,0.791,1052.54,11,11,1,0.237,1,2,0.203,1.727,542.25
d72436e4-a1a6-45ce-8353-c72de811409b,34,34549.16,1323.71,485.76,9025.74,8133.15,7077.7,0.445,1788.5,9,8,7,0.837,1,2,0.257,0.515,522.4
e5d929a7-5db0-49ec-9de3-2b51e8f3825a,43,48840.72,1114.91,200.26,319.63,9607.52,13955.81,0.372,40.15,12,12,19,0.841,1,5,0.287,0.716,494.06
aae4ec16-38f3-4d30-8a5e-09e9f94bb594,31,19723.39,1292.18,299.52,49.37,9136.63,1999.19,0.12,4925.03,2,2,3,0.485,1,4,0.351,0.1,610.77
c936cbcf-4cb6-4851-a6bc-c59fb3b03c6a,19,62617.51,1469.19,296.66,281.43,2382.19,12319.94,0.644,11780.39,6,6,0,0.661,1,1,0.385,1.711,578.35
322e793b-4e01-473a-a41d-2d01742ed626,52,85298.28,1317.83,335.7,18470.92,11496.54,29264.45,1.0,14600.57,6,7,8,0.449,1,5,0.5,2.722,641.83
10e96dde-3c2d-49a4-97a1-bbcd12d773db,49,105844.18,941.27,175.18,220.38,3108.98,21793.78,0.194,20000.0,2,0,19,0.284,1,1,0.395,1.244,697.03
d772c0b6-ac9b-4a57-a7ee-e1607faf4825,22,51823.36,948.32,231.64,477.19,4718.97,23491.96,0.2,10161.5,4,3,1,0.349,1,0,0.5,0.549,599.63
9b3b6616-3e72-423c-a285-5c66cf279cf2,42,65764.08,624.12,58.53,223.11,181.95,20232.34,0.421,11156.88,8,7,16,1.003,0,3,0.477,3.306,537.65
07fa738a-b376-4448-b864-517909102518,30,14387.49,858.43,245.49,216.51,1165.9,1106.17,0.332,3636.05,3,3,11,0.273,1,4,0.33,0.331,650.07
9c41808d-0d94-4fb9-afc7-586c94a84569,38,80054.69,1984.83,500.0,143.68,4972.26,19511.1,0.938,10589.96,1,3,0,0.399,1,2,0.376,2.158,687.24
9638e3f2-c365-4484-bc39-205b0dbecb37,38,65524.57,883.2,201.6,171.95,141.39,25055.9,0.735,15820.44,2,2,16,0.352,0,2,0.5,3.66,698.48
5e25b519-17e6-4370-af94-961f590ac4de,33,40321.33,722.65,173.91,15404.12,4690.73,12970.27,0.958,9515.43,10,11,4,0.25,1,0,0.5,2.5,575.66
bf8459fe-a360-4c13-9744-bbc38804adc3,27,74743.62,1327.97,323.82,192.26,4343.19,33083.9,0.881,4473.51,0,0,7,0.594,1,1,0.5,2.725,723.58
d3af48e3-9f32-4d56-ad76-2815bb1826a3,28,44910.48,1155.85,298.01,452.02,5355.38,16841.05,0.767,6113.62,4,5,6,0.197,0,1,0.5,1.511,632.36
de12c311-4deb-4a75-bc3c-5a8e539fbbe6,26,40839.5,1121.76,278.53,490.2,803.09,1258.14,0.712,10229.46,8,10,6,1.015,1,2,0.281,1.652,527.67
33e3d2cd-47ab-4a0a-9890-b8c0514da80c,27,59506.7,1763.62,479.31,418.18,1503.79,3347.63,0.873,14832.44,1,0,7,0.48,1,1,0.306,1.828,717.81
11b6087f-0412-4155-b3be-0a3d39754d06,34,28732.91,1419.65,416.56,38.08,6415.89,9334.59,0.7,206.93,12,12,10,0.944,1,2,0.332,0.707,489.24
6396631a-bb62-42f9-8ba9-d7aa3d9d68af,28,70432.5,988.0,206.3,303.08,5670.54,8395.83,0.229,4712.99,2,3,2,1.5,1,1,0.186,0.806,543.1
d322e10a-ac88-42ff-8600-8b412e8ffbc9,42,28880.2,1030.21,242.09,221.76,334.71,8488.39,0.666,3672.47,2,1,4,0.899,1,0,0.421,1.233,644.36
406ea253-cd82-4213-8b3f-056ae0d5f4d9,50,28998.9,998.97,294.82,7819.19,8313.34,26660.25,0.574,410.23,6,4,17,0.151,1,3,0.5,0.698,664.85
c846e1b0-e527-4175-9dcb-90e5fae74334,29,31806.2,1549.9,316.39,422.67,7004.45,9175.0,0.983,2486.84,11,11,4,0.561,0,3,0.367,1.063,512.92
84d54b2c-21e2-4f22-90ab-64bd8ee7c2ca,37,65190.0,1076.74,170.65,413.83,786.69,13542.85,0.534,5051.57,9,7,12,0.688,1,0,0.285,2.209,571.07
b6404f37-9c3b-4d0e-9b3d-40a48e12a6cc,40,37664.49,482.74,132.0,199.18,5085.2,12170.72,0.087,2424.48,6,6,4,0.751,1,3,0.388,0.263,529.24
13ea9819-5034-41c3-828c-67b379cdec94,40,23040.08,1180.67,319.98,458.17,4018.6,1654.5,0.301,2741.72,10,8,1,1.067,1,5,0.191,0.315,469.08
b8834b77-a412-4e99-8ca0-7b55ae33c83b,36,37886.4,585.19,110.18,29534.4,10120.6,13699.87,0.922,9240.62,0,0,12,0.753,1,4,0.5,1.892,725.2
bb3a983d-500c-4729-8fd9-048451512d41,42,49359.15,2073.69,489.49,409.31,2401.14,17202.28,0.964,3614.77,2,1,5,0.919,1,4,0.422,1.435,671.43
ef110497-dd38-4ea7-8786-a500c8db1978,40,26380.55,813.73,165.42,227.15,3918.28,6785.12,0.742,4606.58,0,0,16,0.26,1,3,0.432,1.249,751.71
06587741-9bf6-46e0-92b9-8adcd093b30c,23,26966.38,1135.25,240.47,5732.32,6358.22,3759.3,0.074,4510.76,8,8,2,0.573,1,2,0.307,0.1,501.93
e7fdb2ae-1340-4c90-9cce-2138649767ff,44,92225.93,1303.28,360.49,157.36,4476.54,36778.03,0.072,20000.0,6,5,16,0.752,1,2,0.5,0.272,569.01
92ccf3e1-b26f-48f5-b377-abfaa083563d,44,32788.69,1084.54,212.11,11493.22,7193.63,8370.14,0.506,3875.62,12,12,18,0.247,1,2,0.373,0.729,543.27
43e917c4-8236-4f5b-a261-4a30c9344bed,27,43539.15,1083.99,257.72,499.41,274.45,1288.26,1.0,2920.2,4,4,0,0.252,1,2,0.097,2.659,673.13
ec22e14c-4535-4b78-8451-268517a40f5d,35,42655.26,1368.73,296.92,123.89,10606.64,19591.83,0.876,11408.41,6,5,17,1.144,1,3,0.5,1.221,616.36
416453a8-35e3-482c-b865-a941575edabd,42,41572.86,1810.49,379.86,400.94,10660.85,15958.08,0.936,10388.4,2,1,6,0.335,1,4,0.5,1.053,709.92
3092113e-3f67-4282-bdd6-4c8fff8ed8a8,33,62426.93,1507.0,420.26,309.45,6441.61,18253.8,0.642,11639.57,2,0,6,0.49,1,2,0.479,1.355,684.69
3c57cb37-ea22-4b89-8038-1dc76ca8e0d4,46,68962.86,1791.41,421.86,263.17,859.92,15062.37,1.0,1929.02,0,2,15,0.31,0,5,0.246,2.515,730.23
7077b0d5-fd8a-4697-b174-78057c92d10f,59,43880.91,781.35,204.76,153.32,1359.18,21060.64,0.395,212.18,4,6,10,0.592,1,5,0.485,1.314,603.91
ef30cf9c-271a-4613-b369-99d50a747acf,27,25270.43,1326.95,256.33,463.55,4527.47,22728.15,0.076,1384.5,6,6,4,0.482,1,2,0.5,0.1,545.93
de4c96d4-e401-4da0-bec3-e82a602b3fd9,21,75488.8,1262.1,278.43,28136.95,1841.95,20192.99,0.482,4453.2,2,4,0,0.215,0,2,0.326,1.79,616.7
81bc4621-0626-4211-9e2c-b4243b2b00b0,38,48093.18,1340.44,372.91,3.55,7281.85,15706.12,0.258,1965.77,4,3,13,0.296,1,2,0.367,0.446,640.49
f4c11426-da1d-4149-87b7-e1d15fa31576,42,84606.44,1750.49,500.0,452.89,7730.49,11876.65,0.742,6654.67,9,9,9,0.4,1,0,0.219,1.807,581.53
5853551c-38bb-4c63-88de-9a4903054973,33,10000.0,1111.68,179.11,490.82,8515.54,978.58,0.676,1013.67,0,1,4,0.328,1,0,0.199,0.282,695.25
ea5feaa1-4a4b-428c-8d31-26062d05ce4b,50,53908.06,1037.8,249.39,148.37,4328.88,7367.06,0.227,12201.09,6,4,18,0.895,1,4,0.363,0.619,587.39
f8fffc26-89ce-4c5b-90d7-f54a1546b64a,22,88372.13,1413.59,374.01,163.28,3911.69,12952.53,0.182,18810.59,12,10,1,0.37,1,3,0.359,0.634,476.86
ebcb41cb-49b8-4289-9c3c-1484a9507751,42,42934.72,488.72,91.37,221.73,10045.93,15880.23,0.363,1344.45,10,11,3,0.249,1,4,0.401,0.916,515.18
11988956-1cd1-4994-a61e-4cc2f95f8e9e,29,45490.13,1105.26,318.79,155.63,4379.21,3185.7,0.769,13334.62,7,7,6,0.895,1,0,0.363,1.63,572.58
770b57a4-7cc2-410f-8e15-00350af75d71,52,55910.23,1146.32,243.24,354.27,13290.3,21737.54,0.096,12615.68,7,8,8,0.181,1,2,0.5,0.179,555.65
c2097265-f8b8-404e-878c-7efecc6c8169,55,38824.08,831.86,215.66,278.24,2221.6,10160.17,0.48,1903.54,0,2,18,1.106,1,5,0.311,1.26,661.45
a2601b12-4f08-4a1c-8389-a16b71bb9e6e,27,43758.56,1622.82,379.6,445.18,6097.0,8414.18,0.682,1634.34,3,2,2,0.52,1,3,0.23,0.991,648.86
ed595ce2-53bb-41fc-8741-f5181c3c4ac3,30,43243.7,775.1,254.75,461.64,8704.45,6495.12,0.213,1135.76,8,9,10,0.118,1,3,0.176,0.437,560.51
cc08abf4-f64c-491d-a79d-4fbb3022c3d4,44,37451.59,1145.65,252.59,146.29,4493.19,9610.09,0.163,8221.99,1,2,6,0.214,1,4,0.476,0.287,650.25
35b0ca7b-6e70-447a-b727-98027085b7fb,31,74577.13,1317.26,311.72,261.06,3494.29,11839.81,0.421,5286.47,0,2,0,0.792,1,4,0.23,1.363,629.24
3dc2f4ce-4784-4576-97a5-dd9fae16cb16,35,59221.56,1741.38,482.63,343.67,899.77,12716.41,0.322,1296.38,5,5,17,0.482,1,3,0.237,0.691,621.27
4d19dd0e-8954-4726-af2d-e043e711b6c5,35,55012.56,1195.78,247.54,329.42,6908.38,20327.56,0.667,6961.75,12,11,14,0.18,1,3,0.496,1.514,562.5
65875b67-1989-4c62-8ac3-7abf25bc5cfc,18,66171.42,1574.46,397.05,20459.46,3059.73,48070.88,0.774,14068.67,12,11,0,0.41,0,2,0.5,1.917,491.73
d5fa9e96-8199-4a72-a839-001f807c6306,35,44712.88,1480.24,278.93,495.84,434.49,16722.22,0.054,4085.28,10,8,16,1.133,1,2,0.465,0.112,484.3
70aba27b-ccf5-4548-a261-fae2343bb51b,28,34515.92,1249.38,257.95,53.3,6480.6,12304.47,0.907,4997.69,10,9,9,0.266,1,1,0.5,1.274,593.4
ede577db-e3f4-4e83-801f-25c36e081f1b,30,37947.51,764.19,210.15,6759.94,7654.93,15464.99,0.462,2193.46,0,0,8,0.854,1,1,0.465,0.906,663.89
98800db5-b56f-4921-aff3-a2e4aed84c16,49,50035.66,626.17,107.01,5779.8,13676.57,5045.85,0.767,6441.82,5,4,16,0.45,0,3,0.23,1.708,643.55
8a3f6188-6473-455c-a8db-3e365807f23d,22,28815.77,1242.6,283.42,79.9,3694.2,14337.62,0.637,3102.96,0,0,1,0.5,1,1,0.5,0.834,683.01
5ad00e46-f8c0-402a-8c59-6a3da32c725f,43,39994.78,982.92,270.38,53.31,5987.98,9514.17,0.595,5206.34,5,7,14,0.576,1,5,0.368,1.132,615.46
8ca0b923-b0a3-4819-ae2b-996ce6fcd2e0,32,39677.67,1567.7,362.97,382.31,8626.58,14248.9,0.142,5543.51,8,6,6,0.697,1,3,0.499,0.177,526.48
16a20ef8-ecf0-479a-b2b3-7cb9e8eadce8,32,92491.12,1498.34,415.73,24615.9,3925.63,31342.94,0.184,2561.05,12,12,14,0.741,1,2,0.367,0.633,471.22
d1a817db-8dd6-4f89-93ee-72ff81c6ef03,43,10000.0,1126.16,292.32,12902.86,8672.02,2830.75,0.8,280.11,4,2,8,0.221,1,3,0.311,0.311,683.89
bfa45d4d-df75-41f0-8a36-adf260d2490e,38,46407.61,736.91,206.01,16015.14,7195.0,23106.73,0.268,3628.29,3,3,20,1.257,1,3,0.5,0.672,603.76
a4f762fd-8e90-4c81-a1c2-7153ed785004,41,84513.88,1404.29,413.12,359.27,4694.96,9183.1,0.591,2934.96,7,8,18,0.399,1,3,0.143,1.885,618.38
e11c905f-a6c3-4c73-b4f3-b0f2c0290aa0,45,52436.89,792.82,214.2,394.75,1203.09,11057.08,0.457,3976.57,3,1,0,0.252,1,2,0.287,1.803,655.71
1eba07a6-242a-4e99-851e-88b684acf271,32,65068.35,896.61,301.09,63.65,210.86,4155.61,0.338,479.11,3,1,1,0.354,1,2,0.071,1.508,640.01
2ec994a3-3a88-4f26-a43e-c4036cd8cc49,29,51996.53,808.23,247.62,82.45,3821.2,4727.41,0.798,5471.17,10,8,5,0.591,1,3,0.196,2.516,565.92
71557352-3475-4700-aa4a-36dc8feb3627,24,36653.33,1144.6,259.98,29732.67,3553.49,13066.25,0.517,2346.66,12,10,0,0.196,1,4,0.421,0.929,515.33
98737a59-09d7-4978-b2c1-93ecfff28d88,27,10000.0,1668.08,481.68,146.07,6834.56,24.21,0.664,2676.44,8,6,7,0.637,1,2,0.27,0.203,576.56
39e6058c-1b9c-47c6-b38c-c7e5982483cb,64,54109.11,1197.98,312.69,411.91,8160.72,24073.7,0.422,13930.24,0,0,17,0.866,1,5,0.5,0.869,684.31
35a648e3-c34e-4133-86c7-209563597c36,47,34487.87,1022.71,235.94,462.05,4066.0,25341.65,0.28,3108.24,11,12,0,0.329,1,5,0.5,0.504,476.27
e4ad54a1-a264-4733-8ea9-5bacec4e478c,21,33993.29,589.75,161.36,448.56,2985.85,7493.91,0.378,4848.99,2,4,2,0.443,1,0,0.363,1.071,621.49
87ef2172-433d-465f-ae52-dddf49f1350b,22,40020.25,1420.85,410.83,345.34,1611.01,6630.58,0.526,11475.31,10,11,1,0.9,1,3,0.452,0.892,478.24
3074e5ca-a198-4c50-8b45-43642acb39cb,40,84897.23,887.84,244.71,415.6,1124.44,5360.16,0.597,13348.3,3,2,3,0.148,1,1,0.22,3.444,683.67
a5a281c2-7134-4afd-bffc-69aed2b7af7e,40,98096.75,1247.01,402.87,17898.89,1391.3,45201.15,0.972,20000.0,7,5,13,0.872,1,2,0.5,4.5,641.99
fa9d367d-914c-410c-93b6-101bec4b8a64,40,54344.16,1058.31,318.9,460.94,3928.05,19355.28,0.065,13472.59,0,0,20,0.265,1,4,0.5,0.173,700.6
8f908f78-853c-449a-8821-518f7e3557b3,32,40704.66,1535.27,409.98,20095.37,124.81,6846.38,0.998,11494.45,2,4,9,0.797,1,3,0.451,1.731,671.19
d2ee2a1f-14e7-4aa7-8258-2a0cd91ac1cc,34,26455.47,1137.11,232.97,52.21,2303.67,938.32,0.707,2426.24,1,1,5,1.14,1,1,0.127,0.998,640.65
e0487a1b-0628-4359-a0a8-95458cb3a56a,38,59370.8,1176.43,285.12,2999.07,9207.96,9668.03,0.841,773.82,5,3,19,0.689,1,5,0.176,1.867,677.87
c1b968e8-3b41-4539-8ae7-84c3d3c9314e,36,85658.11,1394.3,352.16,115.27,2598.84,7907.71,0.368,2671.34,11,12,4,0.824,1,5,0.124,1.338,465.09
e0c4e581-ae6f-4f9c-9df7-f8f1a811d8c0,18,45053.19,2042.78,500.0,288.32,613.27,17712.06,0.331,7721.63,8,7,0,0.454,1,0,0.5,0.479,535.92
2ef31695-d15f-4b31-bf8d-4c072fcfbe2e,33,10000.0,1555.38,420.71,103.81,9636.82,3597.99,0.807,1590.83,9,10,14,1.422,1,3,0.5,0.242,513.75
9e23f0cd-2674-4c8b-a20a-224a2ecd4126,26,63400.99,1164.56,299.62,28095.96,4979.76,15791.94,0.773,5676.67,12,10,7,0.759,1,0,0.339,2.173,523.83
88d7ca43-e5c1-48e7-8dd0-64a409f91179,37,69707.99,1201.28,306.34,66.59,683.37,30875.1,0.367,5201.19,8,7,9,0.545,1,4,0.5,1.363,562.24
3c869a40-50a1-427a-aea5-e37e6bdbe271,65,18283.09,990.06,283.54,402.22,1244.88,1651.7,0.36,3890.91,9,8,2,0.522,0,5,0.303,0.398,495.15
d4e0bd05-2b7d-4fc4-8e86-f4a4d0f23cda,39,53529.68,820.0,162.07,21730.65,7345.47,12096.79,0.68,5468.1,4,2,16,0.821,1,3,0.328,1.903,663.5
96831f87-26e7-419d-97db-f977b569d109,32,59024.52,978.9,329.5,6911.79,5318.19,20972.01,0.937,10694.39,2,2,8,1.162,1,2,0.5,2.631,659.3
cea335df-23f3-4eec-b998-e74906f8f68a,44,48537.85,891.14,120.43,307.68,925.69,1645.49,0.467,10371.96,7,5,8,0.359,1,2,0.248,1.735,606.64
87492386-166d-4841-9d72-852632be1371,40,34184.58,1461.35,438.11,17670.29,2760.81,6369.91,0.385,4414.58,8,9,14,0.659,0,3,0.315,0.515,521.43
967396f5-80c1-4024-9a7d-1a434b5d3e11,39,70318.74,771.52,190.62,23969.15,11148.51,20099.37,0.9,4080.03,8,10,17,0.535,1,1,0.344,2.789,612.68
716d69e1-4ead-41f1-a03c-d6477493dddd,41,41932.41,1733.28,483.45,2277.59,7216.14,7690.48,0.699,10828.38,10,12,2,0.622,1,4,0.442,0.867,506.22
e9baea3a-c753-473a-b9f8-b6ccfd550b7c,56,20296.28,1500.82,393.4,392.42,7587.15,4873.13,0.493,569.5,0,2,7,0.587,1,2,0.268,0.33,662.84
7df7844e-9eac-4a89-b907-b8b071cf38e3,24,10000.0,1208.2,319.35,14.42,1847.3,3040.59,0.08,2488.41,11,10,2,0.658,1,0,0.5,0.1,456.48
51685770-4400-48c7-86d7-5af37143eba4,40,75216.99,1200.13,327.75,26778.76,1645.51,13854.62,0.735,18879.76,9,8,18,0.766,1,3,0.435,2.767,593.84
